Date,Open,High,Low,Close,Adj Close,Volume
2012-10-23,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-10-24,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-10-25,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-10-26,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-10-31,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-01,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-02,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-05,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-06,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-07,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-08,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-09,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-12,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-13,90.510002,90.510002,90.510002,90.510002,83.053459,0
2012-11-14,90.050003,90.050003,90.050003,90.050003,82.631363,300
2012-11-15,90.050003,90.050003,90.050003,90.050003,82.631363,0
2012-11-16,90.050003,90.050003,90.050003,90.050003,82.631363,0
2012-11-19,90.050003,90.050003,90.050003,90.050003,82.631363,0
2012-11-20,90.050003,90.050003,90.050003,90.050003,82.631363,0
2012-11-21,92.099998,92.099998,92.099998,92.099998,84.512466,200
2012-11-23,92.099998,92.099998,92.099998,92.099998,84.512466,0
2012-11-26,92.099998,92.099998,92.099998,92.099998,84.512466,0
2012-11-27,92.099998,92.099998,92.099998,92.099998,84.512466,0
2012-11-28,94.949997,94.949997,94.949997,94.949997,87.127678,100
2012-11-29,94.949997,94.949997,94.949997,94.949997,87.127678,0
2012-11-30,94.949997,94.949997,94.949997,94.949997,87.127678,0
2012-12-03,94.949997,94.949997,94.949997,94.949997,87.127678,0
2012-12-04,94.949997,94.949997,94.949997,94.949997,87.127678,0
2012-12-05,97.610001,97.610001,97.610001,97.610001,89.568542,200
2012-12-06,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-07,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-10,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-11,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-12,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-13,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-14,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-17,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-18,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-19,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-20,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-21,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-24,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-26,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-27,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-28,97.610001,97.610001,97.610001,97.610001,89.568542,0
2012-12-31,97.610001,97.610001,97.610001,97.610001,89.568542,0
2013-01-02,97.610001,97.610001,97.610001,97.610001,89.568542,0
2013-01-03,97.349998,97.349998,97.349998,97.349998,89.329956,300
2013-01-04,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-07,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-08,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-09,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-10,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-11,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-14,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-15,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-16,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-17,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-18,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-22,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-23,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-24,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-25,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-28,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-29,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-30,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-01-31,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-02-01,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-02-04,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-02-05,97.349998,97.349998,97.349998,97.349998,89.329956,0
2013-02-06,110.000000,110.000000,110.000000,110.000000,100.937805,1300
2013-02-07,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-08,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-11,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-12,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-13,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-14,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-15,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-19,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-20,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-21,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-22,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-25,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-26,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-27,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-02-28,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-03-01,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-03-04,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-03-05,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-03-06,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-03-07,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-03-08,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-03-11,110.000000,110.000000,110.000000,110.000000,100.937805,0
2013-03-12,103.500000,103.500000,103.500000,103.500000,94.973305,200
2013-03-13,103.500000,103.500000,103.500000,103.500000,94.973305,0
2013-03-14,103.500000,103.500000,103.500000,103.500000,94.973305,0
2013-03-15,103.500000,103.500000,103.500000,103.500000,94.973305,0
2013-03-18,101.408997,101.408997,101.408997,101.408997,93.054565,2000
2013-03-19,101.408997,101.408997,101.408997,101.408997,93.054565,0
2013-03-20,101.408997,101.408997,101.408997,101.408997,93.054565,0
2013-03-21,101.408997,101.408997,101.408997,101.408997,93.054565,0
2013-03-22,98.500000,98.500000,98.500000,98.500000,90.385216,300
2013-03-25,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-03-26,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-03-27,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-03-28,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-04-01,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-04-02,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-04-03,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-04-04,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-04-05,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-04-08,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-04-09,98.500000,98.500000,98.500000,98.500000,90.385216,0
2013-04-10,101.750000,101.750000,101.750000,101.750000,93.367477,200
2013-04-11,101.750000,101.750000,101.750000,101.750000,93.367477,0
2013-04-12,101.750000,101.750000,101.750000,101.750000,93.367477,0
2013-04-15,101.750000,101.750000,101.750000,101.750000,93.367477,0
2013-04-16,101.750000,101.750000,101.750000,101.750000,93.367477,0
2013-04-17,101.750000,101.750000,101.750000,101.750000,93.367477,0
2013-04-18,101.750000,101.750000,101.750000,101.750000,93.367477,0
2013-04-19,101.750000,101.750000,101.750000,101.750000,93.367477,0
2013-04-22,101.750000,101.750000,101.750000,101.750000,93.367477,0
2013-04-23,101.750000,101.750000,101.750000,101.750000,93.367477,0
2013-04-24,91.900002,91.900002,91.900002,91.900002,84.328949,100
2013-04-25,91.900002,91.900002,91.900002,91.900002,84.328949,0
2013-04-26,91.900002,91.900002,91.900002,91.900002,84.328949,0
2013-04-29,91.900002,91.900002,91.900002,91.900002,84.328949,0
2013-04-30,91.900002,91.900002,91.900002,91.900002,84.328949,0
2013-05-01,94.000000,94.000000,94.000000,94.000000,86.255951,100
2013-05-02,94.000000,94.000000,94.000000,94.000000,86.255951,0
2013-05-03,94.000000,94.000000,94.000000,94.000000,86.255951,0
2013-05-06,94.000000,94.000000,94.000000,94.000000,86.255951,0
2013-05-07,94.000000,94.000000,94.000000,94.000000,86.255951,0
2013-05-08,94.000000,94.000000,94.000000,94.000000,86.255951,0
2013-05-09,94.000000,94.000000,94.000000,94.000000,86.255951,0
2013-05-10,94.000000,94.000000,94.000000,94.000000,86.255951,0
2013-05-13,100.550003,100.550003,100.550003,100.550003,92.266335,200
2013-05-14,100.550003,100.550003,100.550003,100.550003,92.266335,0
2013-05-15,100.550003,100.550003,100.550003,100.550003,92.266335,0
2013-05-16,100.550003,100.550003,100.550003,100.550003,92.266335,0
2013-05-17,100.550003,100.550003,100.550003,100.550003,92.266335,0
2013-05-20,100.550003,100.550003,100.550003,100.550003,92.266335,0
2013-05-21,98.779999,98.779999,98.779999,98.779999,90.642151,1000
2013-05-22,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-05-23,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-05-24,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-05-28,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-05-29,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-05-30,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-05-31,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-06-03,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-06-04,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-06-05,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-06-06,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-06-07,98.779999,98.779999,98.779999,98.779999,90.642151,0
2013-06-10,94.250000,94.250000,94.250000,94.250000,86.485359,300
2013-06-11,94.250000,94.250000,94.250000,94.250000,86.485359,0
2013-06-12,92.250000,92.250000,92.250000,92.250000,84.650108,200
2013-06-13,92.250000,92.250000,92.250000,92.250000,84.650108,0
2013-06-14,92.250000,92.250000,92.250000,92.250000,84.650108,0
2013-06-17,92.250000,92.250000,92.250000,92.250000,84.650108,0
2013-06-18,93.500000,93.500000,93.500000,93.500000,85.797134,300
2013-06-19,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-06-20,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-06-21,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-06-24,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-06-25,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-06-26,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-06-27,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-06-28,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-07-01,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-07-02,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-07-03,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-07-05,93.500000,93.500000,93.500000,93.500000,85.797134,0
2013-07-08,91.300003,91.300003,91.300003,91.300003,83.778389,100
2013-07-09,91.300003,91.300003,91.300003,91.300003,83.778389,0
2013-07-10,91.300003,91.300003,91.300003,91.300003,83.778389,0
2013-07-11,91.300003,91.300003,91.300003,91.300003,83.778389,0
2013-07-12,91.300003,91.300003,91.300003,91.300003,83.778389,0
2013-07-15,91.300003,91.300003,91.300003,91.300003,83.778389,0
2013-07-16,91.300003,91.300003,91.300003,91.300003,83.778389,0
2013-07-17,91.300003,91.300003,91.300003,91.300003,83.778389,0
2013-07-18,91.300003,91.300003,91.300003,91.300003,83.778389,0
2013-07-19,93.550003,93.550003,93.550003,93.550003,85.843018,200
2013-07-22,93.550003,93.550003,93.550003,93.550003,85.843018,0
2013-07-23,93.550003,93.550003,93.550003,93.550003,85.843018,0
2013-07-24,93.550003,93.550003,93.550003,93.550003,85.843018,0
2013-07-25,93.550003,93.550003,93.550003,93.550003,85.843018,0
2013-07-26,93.550003,93.550003,93.550003,93.550003,85.843018,0
2013-07-29,93.550003,93.550003,93.550003,93.550003,85.843018,0
2013-07-30,93.550003,93.550003,93.550003,93.550003,85.843018,0
2013-07-31,100.000000,100.000000,100.000000,100.000000,91.761642,100
2013-08-01,100.000000,100.000000,100.000000,100.000000,91.761642,0
2013-08-02,100.650002,100.650002,100.650002,100.650002,92.358093,100
2013-08-05,100.650002,100.650002,100.650002,100.650002,92.358093,0
2013-08-06,100.650002,100.650002,100.650002,100.650002,92.358093,0
2013-08-07,100.650002,100.650002,100.650002,100.650002,92.358093,0
2013-08-08,100.650002,100.650002,100.650002,100.650002,92.358093,0
2013-08-09,102.300003,102.300003,102.300003,102.300003,93.872169,100
2013-08-12,102.300003,102.300003,102.300003,102.300003,93.872169,0
2013-08-13,102.300003,102.300003,102.300003,102.300003,93.872169,0
2013-08-14,102.300003,102.300003,102.300003,102.300003,93.872169,0
2013-08-15,102.300003,102.300003,102.300003,102.300003,93.872169,0
2013-08-16,102.300003,102.300003,102.300003,102.300003,93.872169,0
2013-08-19,102.300003,102.300003,102.300003,102.300003,93.872169,0
2013-08-20,102.300003,102.300003,102.300003,102.300003,93.872169,0
2013-08-21,102.300003,102.300003,102.300003,102.300003,93.872169,0
2013-08-22,102.300003,102.300003,102.300003,102.300003,93.872169,0
2013-08-23,99.739998,99.739998,99.739998,99.739998,91.523056,200
2013-08-26,99.739998,99.739998,99.739998,99.739998,91.523056,0
2013-08-27,99.739998,99.739998,99.739998,99.739998,91.523056,0
2013-08-28,99.739998,99.739998,99.739998,99.739998,91.523056,0
2013-08-29,99.739998,99.739998,99.739998,99.739998,91.523056,0
2013-08-30,99.739998,99.739998,99.739998,99.739998,91.523056,0
2013-09-03,99.739998,99.739998,99.739998,99.739998,91.523056,0
2013-09-04,99.739998,99.739998,99.739998,99.739998,91.523056,0
2013-09-05,99.739998,99.739998,99.739998,99.739998,91.523056,0
2013-09-06,99.739998,99.739998,99.739998,99.739998,91.523056,0
2013-09-09,98.849998,99.150002,98.849998,99.150002,90.981667,400
2013-09-10,101.150002,101.150002,101.150002,101.150002,92.816902,100
2013-09-11,101.150002,101.150002,101.150002,101.150002,92.816902,0
2013-09-12,101.150002,101.150002,101.150002,101.150002,92.816902,0
2013-09-13,101.150002,101.150002,101.150002,101.150002,92.816902,0
2013-09-16,103.800003,103.800003,103.800003,103.800003,95.248596,200
2013-09-17,103.800003,103.800003,103.800003,103.800003,95.248596,0
2013-09-18,103.800003,103.800003,103.800003,103.800003,95.248596,0
2013-09-19,103.800003,103.800003,103.800003,103.800003,95.248596,0
2013-09-20,104.500000,104.500000,104.500000,104.500000,95.890923,200
2013-09-23,105.500000,105.500000,105.500000,105.500000,96.808525,200
2013-09-24,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-09-25,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-09-26,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-09-27,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-09-30,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-10-01,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-10-02,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-10-03,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-10-04,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-10-07,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-10-08,105.500000,105.500000,105.500000,105.500000,96.808525,0
2013-10-09,101.050003,101.050003,101.050003,101.050003,92.725143,200
2013-10-10,101.050003,101.050003,101.050003,101.050003,92.725143,0
2013-10-11,101.050003,101.050003,101.050003,101.050003,92.725143,0
2013-10-14,101.050003,101.050003,101.050003,101.050003,92.725143,0
2013-10-15,101.050003,101.050003,101.050003,101.050003,92.725143,0
2013-10-16,101.050003,101.050003,101.050003,101.050003,92.725143,0
2013-10-17,105.250000,105.250000,105.250000,105.250000,96.579124,100
2013-10-18,105.250000,105.250000,105.250000,105.250000,96.579124,0
2013-10-21,105.250000,105.250000,105.250000,105.250000,96.579124,0
2013-10-22,109.150002,109.150002,109.150002,109.150002,100.157837,100
2013-10-23,109.150002,109.150002,109.150002,109.150002,100.157837,0
2013-10-24,109.150002,109.150002,109.150002,109.150002,100.157837,0
2013-10-25,105.000000,105.000000,105.000000,105.000000,96.349731,100
2013-10-28,105.750000,106.000000,105.750000,106.000000,97.267349,300
2013-10-29,104.949997,104.949997,104.949997,104.949997,96.303841,100
2013-10-30,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-10-31,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-01,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-04,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-05,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-06,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-07,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-08,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-11,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-12,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-13,104.949997,104.949997,104.949997,104.949997,96.303841,0
2013-11-14,101.099998,102.000000,101.099998,102.000000,93.596886,400
2013-11-15,102.000000,102.000000,102.000000,102.000000,93.596886,0
2013-11-18,102.000000,102.000000,102.000000,102.000000,93.596886,0
2013-11-19,102.000000,102.000000,102.000000,102.000000,93.596886,0
2013-11-20,106.500000,106.500000,106.500000,106.500000,97.726151,200
2013-11-21,106.500000,106.500000,106.500000,106.500000,97.726151,0
2013-11-22,106.500000,106.500000,106.500000,106.500000,97.726151,0
2013-11-25,106.500000,106.500000,106.500000,106.500000,97.726151,0
2013-11-26,106.500000,106.500000,106.500000,106.500000,97.726151,0
2013-11-27,108.750000,108.750000,108.750000,108.750000,99.790787,200
2013-11-29,108.750000,108.750000,108.750000,108.750000,99.790787,0
2013-12-02,108.750000,108.750000,108.750000,108.750000,99.790787,0
2013-12-03,108.750000,108.750000,108.750000,108.750000,99.790787,0
2013-12-04,108.750000,108.750000,108.750000,108.750000,99.790787,0
2013-12-05,108.750000,108.750000,108.750000,108.750000,99.790787,0
2013-12-06,108.750000,108.750000,108.750000,108.750000,99.790787,0
2013-12-09,108.750000,108.750000,108.750000,108.750000,99.790787,0
2013-12-10,109.650002,109.650002,109.650002,109.650002,100.616638,100
2013-12-11,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-12,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-13,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-16,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-17,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-18,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-19,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-20,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-23,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-24,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-26,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-27,109.650002,109.650002,109.650002,109.650002,100.616638,0
2013-12-30,111.250000,111.250000,111.250000,111.250000,102.084831,300
2013-12-31,111.250000,111.250000,111.250000,111.250000,102.084831,200
2014-01-02,109.169998,109.169998,109.169998,109.169998,100.176193,1700
2014-01-03,109.169998,109.169998,109.169998,109.169998,100.176193,0
2014-01-06,109.169998,109.169998,109.169998,109.169998,100.176193,0
2014-01-07,109.169998,109.169998,109.169998,109.169998,100.176193,0
2014-01-08,107.000000,107.000000,107.000000,107.000000,98.184959,200
2014-01-09,107.000000,107.000000,107.000000,107.000000,98.184959,0
2014-01-10,107.000000,107.000000,107.000000,107.000000,98.184959,0
2014-01-13,107.000000,107.000000,107.000000,107.000000,98.184959,0
2014-01-14,107.000000,107.000000,107.000000,107.000000,98.184959,0
2014-01-15,107.000000,107.000000,107.000000,107.000000,98.184959,0
2014-01-16,108.750000,108.750000,108.750000,108.750000,99.790787,500
2014-01-17,108.750000,108.750000,108.750000,108.750000,99.790787,0
2014-01-21,108.750000,108.750000,108.750000,108.750000,99.790787,0
2014-01-22,108.750000,108.750000,108.750000,108.750000,99.790787,300
2014-01-23,108.500000,108.889999,108.500000,108.889999,99.919250,200
2014-01-24,108.889999,108.889999,108.889999,108.889999,99.919250,0
2014-01-27,108.889999,108.889999,108.889999,108.889999,99.919250,0
2014-01-28,102.250000,102.250000,102.250000,102.250000,93.826279,600
2014-01-29,102.250000,102.250000,102.250000,102.250000,93.826279,0
2014-01-30,102.250000,102.250000,102.250000,102.250000,93.826279,0
2014-01-31,102.250000,102.250000,102.250000,102.250000,93.826279,0
2014-02-03,102.250000,102.250000,102.250000,102.250000,93.826279,0
2014-02-04,102.250000,102.250000,102.250000,102.250000,93.826279,0
2014-02-05,98.699997,98.699997,98.699997,98.699997,90.568741,200
2014-02-06,100.599998,100.599998,100.599998,100.599998,92.312218,100
2014-02-07,100.750000,100.750000,100.250000,100.250000,91.991043,200
2014-02-10,100.250000,100.250000,100.250000,100.250000,91.991043,0
2014-02-11,100.250000,100.250000,100.250000,100.250000,91.991043,0
2014-02-12,100.250000,100.250000,100.250000,100.250000,91.991043,0
2014-02-13,100.250000,100.250000,100.250000,100.250000,91.991043,0
2014-02-14,102.500000,102.500000,102.500000,102.500000,94.055687,200
2014-02-18,100.250000,100.250000,100.250000,100.250000,91.991043,0
2014-02-19,102.500000,102.500000,102.500000,102.500000,94.055687,0
2014-02-20,102.500000,102.500000,102.500000,102.500000,94.055687,0
2014-02-21,108.349998,108.349998,108.349998,108.349998,99.423744,100
2014-02-24,108.349998,108.349998,108.349998,108.349998,99.423744,0
2014-02-25,108.349998,108.349998,108.349998,108.349998,99.423744,0
2014-02-26,108.349998,108.349998,108.349998,108.349998,99.423744,0
2014-02-27,108.349998,108.349998,108.349998,108.349998,99.423744,0
2014-02-28,108.349998,108.349998,108.349998,108.349998,99.423744,0
2014-03-03,99.000000,99.000000,99.000000,99.000000,90.844025,400
2014-03-04,99.000000,99.000000,99.000000,99.000000,90.844025,0
2014-03-05,99.000000,99.000000,99.000000,99.000000,90.844025,0
2014-03-06,99.000000,99.000000,99.000000,99.000000,90.844025,0
2014-03-07,99.000000,99.000000,99.000000,99.000000,90.844025,0
2014-03-10,99.000000,99.000000,99.000000,99.000000,90.844025,0
2014-03-11,102.000000,102.000000,102.000000,102.000000,93.596886,500
2014-03-12,100.400002,100.400002,100.400002,100.400002,92.128693,200
2014-03-13,100.000000,100.000000,100.000000,100.000000,91.761642,200
2014-03-14,100.000000,100.000000,100.000000,100.000000,91.761642,0
2014-03-17,99.309998,99.309998,99.309998,99.309998,91.128494,200
2014-03-18,99.309998,99.309998,99.309998,99.309998,91.128494,0
2014-03-19,99.309998,99.309998,99.309998,99.309998,91.128494,0
2014-03-20,97.150002,97.150002,97.150002,97.150002,89.146439,100
2014-03-21,97.150002,97.150002,97.150002,97.150002,90.522682,0
2014-03-24,97.150002,97.150002,97.150002,97.150002,90.522682,0
