Date,Open,High,Low,Close,Adj Close,Volume
2007-03-21,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-03-22,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-03-23,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-03-26,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-03-27,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-03-28,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-03-29,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-03-30,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-04-02,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-04-03,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-04-04,3.600000,3.600000,3.600000,3.600000,3.250048,0
2007-04-05,3.750000,3.950000,3.750000,3.950000,3.566026,800
2007-04-09,3.950000,3.950000,3.950000,3.950000,3.566026,0
2007-04-10,3.950000,3.950000,3.950000,3.950000,3.566026,0
2007-04-11,3.950000,3.950000,3.950000,3.950000,3.566026,0
2007-04-12,3.950000,3.950000,3.950000,3.950000,3.566026,0
2007-04-13,3.750000,3.750000,3.750000,3.750000,3.385467,500
2007-04-16,3.750000,3.750000,3.750000,3.750000,3.385467,100
2007-04-17,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-04-18,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-04-19,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-04-20,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-04-23,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-04-24,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-04-25,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-04-26,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-04-27,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-04-30,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-05-01,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-05-02,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-05-03,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-05-04,3.750000,3.750000,3.750000,3.750000,3.385467,0
2007-05-07,4.000000,4.000000,4.000000,4.000000,3.611165,3000
2007-05-08,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-09,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-10,4.000000,4.000000,4.000000,4.000000,3.611165,500
2007-05-11,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-14,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-15,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-16,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-17,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-18,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-21,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-22,5.500000,5.500000,5.500000,5.500000,4.965352,200
2007-05-23,5.500000,5.500000,5.500000,5.500000,4.965352,0
2007-05-24,5.500000,5.500000,5.500000,5.500000,4.965352,0
2007-05-25,5.500000,5.500000,5.500000,5.500000,4.965352,0
2007-05-29,4.000000,4.000000,4.000000,4.000000,3.611165,500
2007-05-30,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-05-31,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-01,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-04,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-05,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-06,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-07,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-08,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-11,4.000000,4.000000,4.000000,4.000000,3.611165,200
2007-06-12,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-13,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-14,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-15,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-18,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-19,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-20,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-21,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-22,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-25,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-26,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-27,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-28,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-06-29,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-02,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-03,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-05,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-06,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-09,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-10,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-11,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-12,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-13,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-16,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-17,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-18,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-19,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-20,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-23,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-24,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-25,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-26,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-27,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-30,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-07-31,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-01,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-02,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-03,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-06,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-07,4.000000,4.000000,4.000000,4.000000,3.611165,500
2007-08-08,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-09,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-10,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-13,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-14,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-15,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-16,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-17,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-20,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-21,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-08-22,4.000000,4.000000,4.000000,4.000000,3.611165,13000
2007-08-23,4.000000,4.020000,4.000000,4.010000,3.620193,18500
2007-08-24,4.010000,4.010000,4.010000,4.010000,3.620193,0
2007-08-27,4.010000,4.010000,4.010000,4.010000,3.620193,0
2007-08-28,4.010000,4.010000,4.010000,4.010000,3.620193,0
2007-08-29,4.010000,4.010000,4.010000,4.010000,3.620193,0
2007-08-30,4.010000,4.010000,4.010000,4.010000,3.620193,0
2007-08-31,4.010000,4.010000,4.010000,4.010000,3.620193,0
2007-09-04,3.500000,3.500000,3.500000,3.500000,3.159770,1000
2007-09-05,3.500000,3.500000,3.500000,3.500000,3.159770,0
2007-09-06,3.500000,3.500000,3.500000,3.500000,3.159770,0
2007-09-07,3.500000,3.500000,3.500000,3.500000,3.159770,0
2007-09-10,3.500000,3.500000,3.500000,3.500000,3.159770,0
2007-09-11,3.500000,3.500000,3.500000,3.500000,3.159770,0
2007-09-12,3.500000,3.500000,3.500000,3.500000,3.159770,0
2007-09-13,3.500000,3.500000,3.500000,3.500000,3.159770,0
2007-09-14,3.500000,3.500000,3.500000,3.500000,3.159770,0
2007-09-17,3.500000,3.500000,3.500000,3.500000,3.159770,0
2007-09-18,4.000000,4.000000,4.000000,4.000000,3.611165,500
2007-09-19,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-09-20,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-09-21,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-09-24,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-09-25,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-09-26,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-09-27,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-09-28,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-01,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-02,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-03,4.000000,4.000000,4.000000,4.000000,3.611165,100
2007-10-04,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-05,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-08,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-09,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-10,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-11,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-12,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-15,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-16,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-17,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-18,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-19,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-22,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-23,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-24,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-25,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-26,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-29,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-30,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-10-31,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-01,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-02,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-05,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-06,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-07,4.000000,4.000000,4.000000,4.000000,3.611165,100
2007-11-08,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-09,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-12,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-13,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-14,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-15,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-16,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-19,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-20,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-21,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-23,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-26,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-27,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-28,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-29,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-11-30,4.000000,4.000000,4.000000,4.000000,3.611165,700
2007-12-03,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-12-04,4.000000,4.000000,4.000000,4.000000,3.611165,0
2007-12-05,4.750000,4.750000,4.750000,4.750000,4.288259,500
2007-12-06,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-07,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-10,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-11,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-12,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-13,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-14,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-17,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-18,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-19,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-20,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-21,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-24,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-26,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-27,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-28,4.750000,4.750000,4.750000,4.750000,4.428093,0
2007-12-31,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-01-02,4.500000,4.500000,4.500000,4.500000,4.195035,500
2008-01-03,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-04,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-07,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-08,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-09,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-10,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-11,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-14,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-15,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-16,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-17,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-18,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-22,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-23,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-24,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-25,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-28,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-29,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-30,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-01-31,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-01,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-04,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-05,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-06,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-07,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-08,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-11,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-12,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-13,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-14,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-15,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-19,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-20,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-21,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-22,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-25,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-26,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-27,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-28,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-02-29,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-03,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-04,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-05,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-06,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-07,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-10,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-11,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-12,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-13,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-14,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-17,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-18,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-19,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-20,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-24,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-25,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-26,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-27,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-28,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-03-31,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-01,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-02,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-03,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-04,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-07,4.500000,4.500000,4.500000,4.500000,4.195035,500
2008-04-08,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-09,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-10,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-11,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-14,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-15,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-16,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-17,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-18,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-21,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-22,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-23,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-24,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-25,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-28,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-29,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-04-30,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-01,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-02,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-05,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-06,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-07,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-08,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-09,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-12,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-13,4.500000,4.500000,4.500000,4.500000,4.195035,100
2008-05-14,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-15,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-16,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-19,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-20,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-21,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-22,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-23,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-27,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-28,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-29,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-05-30,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-06-02,4.750000,4.750000,4.750000,4.750000,4.428093,1000
2008-06-03,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-04,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-05,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-06,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-09,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-10,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-11,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-12,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-13,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-16,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-17,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-18,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-19,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-20,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-23,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-24,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-25,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-26,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-27,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-06-30,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-01,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-02,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-03,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-07,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-08,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-09,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-10,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-11,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-14,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-15,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-16,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-17,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-18,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-21,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-22,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-23,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-24,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-07-25,4.550000,4.550000,4.500000,4.500000,4.195035,2500
2008-07-28,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-07-29,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-07-30,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-07-31,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-08-01,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-08-04,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-08-05,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-08-06,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-08-07,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-08-08,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-08-11,4.500000,4.500000,4.500000,4.500000,4.195035,0
2008-08-12,4.750000,4.750000,4.750000,4.750000,4.428093,1000
2008-08-13,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-08-14,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-08-15,4.750000,4.750000,4.750000,4.750000,4.428093,4000
2008-08-18,4.750000,4.750000,4.750000,4.750000,4.428093,0
2008-08-19,4.750000,4.750000,4.700000,4.700000,4.381481,6100
2008-08-20,4.700000,4.700000,4.700000,4.700000,4.381481,0
2008-08-21,4.700000,4.700000,4.700000,4.700000,4.381481,0
2008-08-22,4.700000,4.700000,4.700000,4.700000,4.381481,0
2008-08-25,4.700000,4.700000,4.700000,4.700000,4.381481,0
